PARAMETER,Scenario,REGION,TECHNOLOGY,FUEL,EMISSION,MODE_OF_OPERATION,YEAR,TIMESLICE,SEASON,DAYTYPE,DAILYTIMEBRACKET,STORAGE,Value
YearSplit,OPT,,,,,,2023,S1D1,,,,,0.0822164432886577
YearSplit,OPT,,,,,,2024,S1D1,,,,,0.0822164432886577
YearSplit,OPT,,,,,,2025,S1D1,,,,,0.0822164432886577
YearSplit,OPT,,,,,,2026,S1D1,,,,,0.0822164432886577
YearSplit,OPT,,,,,,2027,S1D1,,,,,0.0822164432886577
YearSplit,OPT,,,,,,2028,S1D1,,,,,0.0822164432886577
YearSplit,OPT,,,,,,2029,S1D1,,,,,0.0822164432886577
YearSplit,OPT,,,,,,2030,S1D1,,,,,0.0822164432886577
YearSplit,OPT,,,,,,2031,S1D1,,,,,0.0822164432886577
YearSplit,OPT,,,,,,2032,S1D1,,,,,0.0822164432886577
YearSplit,OPT,,,,,,2033,S1D1,,,,,0.0822164432886577
YearSplit,OPT,,,,,,2034,S1D1,,,,,0.0822164432886577
YearSplit,OPT,,,,,,2035,S1D1,,,,,0.0822164432886577
YearSplit,OPT,,,,,,2036,S1D1,,,,,0.0822164432886577
YearSplit,OPT,,,,,,2037,S1D1,,,,,0.0822164432886577
YearSplit,OPT,,,,,,2038,S1D1,,,,,0.0822164432886577
YearSplit,OPT,,,,,,2039,S1D1,,,,,0.0822164432886577
YearSplit,OPT,,,,,,2040,S1D1,,,,,0.0822164432886577
YearSplit,OPT,,,,,,2041,S1D1,,,,,0.0822164432886577
YearSplit,OPT,,,,,,2042,S1D1,,,,,0.0822164432886577
YearSplit,OPT,,,,,,2043,S1D1,,,,,0.0822164432886577
YearSplit,OPT,,,,,,2044,S1D1,,,,,0.0822164432886577
YearSplit,OPT,,,,,,2045,S1D1,,,,,0.0822164432886577
YearSplit,OPT,,,,,,2046,S1D1,,,,,0.0822164432886577
YearSplit,OPT,,,,,,2047,S1D1,,,,,0.0822164432886577
YearSplit,OPT,,,,,,2048,S1D1,,,,,0.0822164432886577
YearSplit,OPT,,,,,,2049,S1D1,,,,,0.0822164432886577
YearSplit,OPT,,,,,,2050,S1D1,,,,,0.0822164432886577
YearSplit,OPT,,,,,,2023,S1D2,,,,,0.0616123224644929
YearSplit,OPT,,,,,,2024,S1D2,,,,,0.0616123224644929
YearSplit,OPT,,,,,,2025,S1D2,,,,,0.0616123224644929
YearSplit,OPT,,,,,,2026,S1D2,,,,,0.0616123224644929
YearSplit,OPT,,,,,,2027,S1D2,,,,,0.0616123224644929
YearSplit,OPT,,,,,,2028,S1D2,,,,,0.0616123224644929
YearSplit,OPT,,,,,,2029,S1D2,,,,,0.0616123224644929
YearSplit,OPT,,,,,,2030,S1D2,,,,,0.0616123224644929
YearSplit,OPT,,,,,,2031,S1D2,,,,,0.0616123224644929
YearSplit,OPT,,,,,,2032,S1D2,,,,,0.0616123224644929
YearSplit,OPT,,,,,,2033,S1D2,,,,,0.0616123224644929
YearSplit,OPT,,,,,,2034,S1D2,,,,,0.0616123224644929
YearSplit,OPT,,,,,,2035,S1D2,,,,,0.0616123224644929
YearSplit,OPT,,,,,,2036,S1D2,,,,,0.0616123224644929
YearSplit,OPT,,,,,,2037,S1D2,,,,,0.0616123224644929
YearSplit,OPT,,,,,,2038,S1D2,,,,,0.0616123224644929
YearSplit,OPT,,,,,,2039,S1D2,,,,,0.0616123224644929
YearSplit,OPT,,,,,,2040,S1D2,,,,,0.0616123224644929
YearSplit,OPT,,,,,,2041,S1D2,,,,,0.0616123224644929
YearSplit,OPT,,,,,,2042,S1D2,,,,,0.0616123224644929
YearSplit,OPT,,,,,,2043,S1D2,,,,,0.0616123224644929
YearSplit,OPT,,,,,,2044,S1D2,,,,,0.0616123224644929
YearSplit,OPT,,,,,,2045,S1D2,,,,,0.0616123224644929
YearSplit,OPT,,,,,,2046,S1D2,,,,,0.0616123224644929
YearSplit,OPT,,,,,,2047,S1D2,,,,,0.0616123224644929
YearSplit,OPT,,,,,,2048,S1D2,,,,,0.0616123224644929
YearSplit,OPT,,,,,,2049,S1D2,,,,,0.0616123224644929
YearSplit,OPT,,,,,,2050,S1D2,,,,,0.0616123224644929
YearSplit,OPT,,,,,,2023,S1D3,,,,,0.1027205441088217
YearSplit,OPT,,,,,,2024,S1D3,,,,,0.1027205441088217
YearSplit,OPT,,,,,,2025,S1D3,,,,,0.1027205441088217
YearSplit,OPT,,,,,,2026,S1D3,,,,,0.1027205441088217
YearSplit,OPT,,,,,,2027,S1D3,,,,,0.1027205441088217
YearSplit,OPT,,,,,,2028,S1D3,,,,,0.1027205441088217
YearSplit,OPT,,,,,,2029,S1D3,,,,,0.1027205441088217
YearSplit,OPT,,,,,,2030,S1D3,,,,,0.1027205441088217
YearSplit,OPT,,,,,,2031,S1D3,,,,,0.1027205441088217
YearSplit,OPT,,,,,,2032,S1D3,,,,,0.1027205441088217
YearSplit,OPT,,,,,,2033,S1D3,,,,,0.1027205441088217
YearSplit,OPT,,,,,,2034,S1D3,,,,,0.1027205441088217
YearSplit,OPT,,,,,,2035,S1D3,,,,,0.1027205441088217
YearSplit,OPT,,,,,,2036,S1D3,,,,,0.1027205441088217
YearSplit,OPT,,,,,,2037,S1D3,,,,,0.1027205441088217
YearSplit,OPT,,,,,,2038,S1D3,,,,,0.1027205441088217
YearSplit,OPT,,,,,,2039,S1D3,,,,,0.1027205441088217
YearSplit,OPT,,,,,,2040,S1D3,,,,,0.1027205441088217
YearSplit,OPT,,,,,,2041,S1D3,,,,,0.1027205441088217
YearSplit,OPT,,,,,,2042,S1D3,,,,,0.1027205441088217
YearSplit,OPT,,,,,,2043,S1D3,,,,,0.1027205441088217
YearSplit,OPT,,,,,,2044,S1D3,,,,,0.1027205441088217
YearSplit,OPT,,,,,,2045,S1D3,,,,,0.1027205441088217
YearSplit,OPT,,,,,,2046,S1D3,,,,,0.1027205441088217
YearSplit,OPT,,,,,,2047,S1D3,,,,,0.1027205441088217
YearSplit,OPT,,,,,,2048,S1D3,,,,,0.1027205441088217
YearSplit,OPT,,,,,,2049,S1D3,,,,,0.1027205441088217
YearSplit,OPT,,,,,,2050,S1D3,,,,,0.1027205441088217
YearSplit,OPT,,,,,,2023,S2D1,,,,,0.0831166233246649
YearSplit,OPT,,,,,,2024,S2D1,,,,,0.0831166233246649
YearSplit,OPT,,,,,,2025,S2D1,,,,,0.0831166233246649
YearSplit,OPT,,,,,,2026,S2D1,,,,,0.0831166233246649
YearSplit,OPT,,,,,,2027,S2D1,,,,,0.0831166233246649
YearSplit,OPT,,,,,,2028,S2D1,,,,,0.0831166233246649
YearSplit,OPT,,,,,,2029,S2D1,,,,,0.0831166233246649
YearSplit,OPT,,,,,,2030,S2D1,,,,,0.0831166233246649
YearSplit,OPT,,,,,,2031,S2D1,,,,,0.0831166233246649
YearSplit,OPT,,,,,,2032,S2D1,,,,,0.0831166233246649
YearSplit,OPT,,,,,,2033,S2D1,,,,,0.0831166233246649
YearSplit,OPT,,,,,,2034,S2D1,,,,,0.0831166233246649
YearSplit,OPT,,,,,,2035,S2D1,,,,,0.0831166233246649
YearSplit,OPT,,,,,,2036,S2D1,,,,,0.0831166233246649
YearSplit,OPT,,,,,,2037,S2D1,,,,,0.0831166233246649
YearSplit,OPT,,,,,,2038,S2D1,,,,,0.0831166233246649
YearSplit,OPT,,,,,,2039,S2D1,,,,,0.0831166233246649
YearSplit,OPT,,,,,,2040,S2D1,,,,,0.0831166233246649
YearSplit,OPT,,,,,,2041,S2D1,,,,,0.0831166233246649
YearSplit,OPT,,,,,,2042,S2D1,,,,,0.0831166233246649
YearSplit,OPT,,,,,,2043,S2D1,,,,,0.0831166233246649
YearSplit,OPT,,,,,,2044,S2D1,,,,,0.0831166233246649
YearSplit,OPT,,,,,,2045,S2D1,,,,,0.0831166233246649
YearSplit,OPT,,,,,,2046,S2D1,,,,,0.0831166233246649
YearSplit,OPT,,,,,,2047,S2D1,,,,,0.0831166233246649
YearSplit,OPT,,,,,,2048,S2D1,,,,,0.0831166233246649
YearSplit,OPT,,,,,,2049,S2D1,,,,,0.0831166233246649
YearSplit,OPT,,,,,,2050,S2D1,,,,,0.0831166233246649
YearSplit,OPT,,,,,,2023,S2D2,,,,,0.0623124624924985
YearSplit,OPT,,,,,,2024,S2D2,,,,,0.0623124624924985
YearSplit,OPT,,,,,,2025,S2D2,,,,,0.0623124624924985
YearSplit,OPT,,,,,,2026,S2D2,,,,,0.0623124624924985
YearSplit,OPT,,,,,,2027,S2D2,,,,,0.0623124624924985
YearSplit,OPT,,,,,,2028,S2D2,,,,,0.0623124624924985
YearSplit,OPT,,,,,,2029,S2D2,,,,,0.0623124624924985
YearSplit,OPT,,,,,,2030,S2D2,,,,,0.0623124624924985
YearSplit,OPT,,,,,,2031,S2D2,,,,,0.0623124624924985
YearSplit,OPT,,,,,,2032,S2D2,,,,,0.0623124624924985
YearSplit,OPT,,,,,,2033,S2D2,,,,,0.0623124624924985
YearSplit,OPT,,,,,,2034,S2D2,,,,,0.0623124624924985
YearSplit,OPT,,,,,,2035,S2D2,,,,,0.0623124624924985
YearSplit,OPT,,,,,,2036,S2D2,,,,,0.0623124624924985
YearSplit,OPT,,,,,,2037,S2D2,,,,,0.0623124624924985
YearSplit,OPT,,,,,,2038,S2D2,,,,,0.0623124624924985
YearSplit,OPT,,,,,,2039,S2D2,,,,,0.0623124624924985
YearSplit,OPT,,,,,,2040,S2D2,,,,,0.0623124624924985
YearSplit,OPT,,,,,,2041,S2D2,,,,,0.0623124624924985
YearSplit,OPT,,,,,,2042,S2D2,,,,,0.0623124624924985
YearSplit,OPT,,,,,,2043,S2D2,,,,,0.0623124624924985
YearSplit,OPT,,,,,,2044,S2D2,,,,,0.0623124624924985
YearSplit,OPT,,,,,,2045,S2D2,,,,,0.0623124624924985
YearSplit,OPT,,,,,,2046,S2D2,,,,,0.0623124624924985
YearSplit,OPT,,,,,,2047,S2D2,,,,,0.0623124624924985
YearSplit,OPT,,,,,,2048,S2D2,,,,,0.0623124624924985
YearSplit,OPT,,,,,,2049,S2D2,,,,,0.0623124624924985
YearSplit,OPT,,,,,,2050,S2D2,,,,,0.0623124624924985
YearSplit,OPT,,,,,,2023,S2D3,,,,,0.1039207841568313
YearSplit,OPT,,,,,,2024,S2D3,,,,,0.1039207841568313
YearSplit,OPT,,,,,,2025,S2D3,,,,,0.1039207841568313
YearSplit,OPT,,,,,,2026,S2D3,,,,,0.1039207841568313
YearSplit,OPT,,,,,,2027,S2D3,,,,,0.1039207841568313
YearSplit,OPT,,,,,,2028,S2D3,,,,,0.1039207841568313
YearSplit,OPT,,,,,,2029,S2D3,,,,,0.1039207841568313
YearSplit,OPT,,,,,,2030,S2D3,,,,,0.1039207841568313
YearSplit,OPT,,,,,,2031,S2D3,,,,,0.1039207841568313
YearSplit,OPT,,,,,,2032,S2D3,,,,,0.1039207841568313
YearSplit,OPT,,,,,,2033,S2D3,,,,,0.1039207841568313
YearSplit,OPT,,,,,,2034,S2D3,,,,,0.1039207841568313
YearSplit,OPT,,,,,,2035,S2D3,,,,,0.1039207841568313
YearSplit,OPT,,,,,,2036,S2D3,,,,,0.1039207841568313
YearSplit,OPT,,,,,,2037,S2D3,,,,,0.1039207841568313
YearSplit,OPT,,,,,,2038,S2D3,,,,,0.1039207841568313
YearSplit,OPT,,,,,,2039,S2D3,,,,,0.1039207841568313
YearSplit,OPT,,,,,,2040,S2D3,,,,,0.1039207841568313
YearSplit,OPT,,,,,,2041,S2D3,,,,,0.1039207841568313
YearSplit,OPT,,,,,,2042,S2D3,,,,,0.1039207841568313
YearSplit,OPT,,,,,,2043,S2D3,,,,,0.1039207841568313
YearSplit,OPT,,,,,,2044,S2D3,,,,,0.1039207841568313
YearSplit,OPT,,,,,,2045,S2D3,,,,,0.1039207841568313
YearSplit,OPT,,,,,,2046,S2D3,,,,,0.1039207841568313
YearSplit,OPT,,,,,,2047,S2D3,,,,,0.1039207841568313
YearSplit,OPT,,,,,,2048,S2D3,,,,,0.1039207841568313
YearSplit,OPT,,,,,,2049,S2D3,,,,,0.1039207841568313
YearSplit,OPT,,,,,,2050,S2D3,,,,,0.1039207841568313
YearSplit,OPT,,,,,,2023,S3D1,,,,,0.0840168033606721
YearSplit,OPT,,,,,,2024,S3D1,,,,,0.0840168033606721
YearSplit,OPT,,,,,,2025,S3D1,,,,,0.0840168033606721
YearSplit,OPT,,,,,,2026,S3D1,,,,,0.0840168033606721
YearSplit,OPT,,,,,,2027,S3D1,,,,,0.0840168033606721
YearSplit,OPT,,,,,,2028,S3D1,,,,,0.0840168033606721
YearSplit,OPT,,,,,,2029,S3D1,,,,,0.0840168033606721
YearSplit,OPT,,,,,,2030,S3D1,,,,,0.0840168033606721
YearSplit,OPT,,,,,,2031,S3D1,,,,,0.0840168033606721
YearSplit,OPT,,,,,,2032,S3D1,,,,,0.0840168033606721
YearSplit,OPT,,,,,,2033,S3D1,,,,,0.0840168033606721
YearSplit,OPT,,,,,,2034,S3D1,,,,,0.0840168033606721
YearSplit,OPT,,,,,,2035,S3D1,,,,,0.0840168033606721
YearSplit,OPT,,,,,,2036,S3D1,,,,,0.0840168033606721
YearSplit,OPT,,,,,,2037,S3D1,,,,,0.0840168033606721
YearSplit,OPT,,,,,,2038,S3D1,,,,,0.0840168033606721
YearSplit,OPT,,,,,,2039,S3D1,,,,,0.0840168033606721
YearSplit,OPT,,,,,,2040,S3D1,,,,,0.0840168033606721
YearSplit,OPT,,,,,,2041,S3D1,,,,,0.0840168033606721
YearSplit,OPT,,,,,,2042,S3D1,,,,,0.0840168033606721
YearSplit,OPT,,,,,,2043,S3D1,,,,,0.0840168033606721
YearSplit,OPT,,,,,,2044,S3D1,,,,,0.0840168033606721
YearSplit,OPT,,,,,,2045,S3D1,,,,,0.0840168033606721
YearSplit,OPT,,,,,,2046,S3D1,,,,,0.0840168033606721
YearSplit,OPT,,,,,,2047,S3D1,,,,,0.0840168033606721
YearSplit,OPT,,,,,,2048,S3D1,,,,,0.0840168033606721
YearSplit,OPT,,,,,,2049,S3D1,,,,,0.0840168033606721
YearSplit,OPT,,,,,,2050,S3D1,,,,,0.0840168033606721
YearSplit,OPT,,,,,,2023,S3D2,,,,,0.0630126025205041
YearSplit,OPT,,,,,,2024,S3D2,,,,,0.0630126025205041
YearSplit,OPT,,,,,,2025,S3D2,,,,,0.0630126025205041
YearSplit,OPT,,,,,,2026,S3D2,,,,,0.0630126025205041
