PARAMETER,Scenario,REGION,TECHNOLOGY,FUEL,EMISSION,MODE_OF_OPERATION,YEAR,TIMESLICE,SEASON,DAYTYPE,DAILYTIMEBRACKET,STORAGE,Value
TechnologyToStorage,INV,GLOBAL,PWRLDSARGXX,,,1,,,,,,LDSARGXX01,1
TechnologyToStorage,INV,GLOBAL,PWRLDSARGXX,,,2,,,,,,LDSARGXX01,0
TechnologyToStorage,INV,GLOBAL,PWRLDSBOLXX,,,1,,,,,,LDSBOLXX01,1
TechnologyToStorage,INV,GLOBAL,PWRLDSBOLXX,,,2,,,,,,LDSBOLXX01,0
TechnologyToStorage,INV,GLOBAL,PWRLDSBRAXX,,,1,,,,,,LDSBRAXX01,1
TechnologyToStorage,INV,GLOBAL,PWRLDSBRAXX,,,2,,,,,,LDSBRAXX01,0
TechnologyToStorage,INV,GLOBAL,PWRLDSBRBXX,,,1,,,,,,LDSBRBXX01,1
TechnologyToStorage,INV,GLOBAL,PWRLDSBRBXX,,,2,,,,,,LDSBRBXX01,0
TechnologyToStorage,INV,GLOBAL,PWRLDSCHLXX,,,1,,,,,,LDSCHLXX01,1
TechnologyToStorage,INV,GLOBAL,PWRLDSCHLXX,,,2,,,,,,LDSCHLXX01,0
TechnologyToStorage,INV,GLOBAL,PWRLDSCOLXX,,,1,,,,,,LDSCOLXX01,1
TechnologyToStorage,INV,GLOBAL,PWRLDSCOLXX,,,2,,,,,,LDSCOLXX01,0
TechnologyToStorage,INV,GLOBAL,PWRLDSCRIXX,,,1,,,,,,LDSCRIXX01,1
TechnologyToStorage,INV,GLOBAL,PWRLDSCRIXX,,,2,,,,,,LDSCRIXX01,0
TechnologyToStorage,INV,GLOBAL,PWRLDSDOMXX,,,1,,,,,,LDSDOMXX01,1
TechnologyToStorage,INV,GLOBAL,PWRLDSDOMXX,,,2,,,,,,LDSDOMXX01,0
TechnologyToStorage,INV,GLOBAL,PWRLDSECUXX,,,1,,,,,,LDSECUXX01,1
TechnologyToStorage,INV,GLOBAL,PWRLDSECUXX,,,2,,,,,,LDSECUXX01,0
