Model;Scenario1;Technology Tipo (grupos);Technology Tipo de Fuente;Años;Capital Investment;Fixed Cost;Total Capacity Annual;Variable Cost
ReLAC;NDC+ELC;Generación;Biomasa;2036;;3241.8408420190754;26.093064334063378;
ReLAC;NDC+ELC;Generación;Biomasa;2037;;3241.8408420190754;26.093064334063378;
ReLAC;NDC+ELC;Generación;Biomasa;2038;;3241.8408420190754;26.093064334063378;
ReLAC;NDC+ELC;Generación;Biomasa;2039;;3241.8408420190754;26.093064334063378;
ReLAC;NDC+ELC;Generación;Biomasa;2040;;3241.8408420190754;26.093064334063378;
ReLAC;NDC+ELC;Generación;Biomasa;2041;27.723156638759647;3233.918594493243;25.999861421994765;
ReLAC;NDC+ELC;Generación;Biomasa;2042;204.45;3233.918594493243;25.999861421994765;
ReLAC;NDC+ELC;Generación;Biomasa;2043;77.54999999999995;3233.918594493243;25.999861421994765;
ReLAC;NDC+ELC;Generación;Biomasa;2044;;3233.918594493243;25.999861421994765;
ReLAC;NDC+ELC;Generación;Biomasa;2045;564.0;3233.918594493243;25.999861421994765;
ReLAC;NDC+ELC;Generación;Biomasa;2046;;3232.178594493243;25.993861421994765;
ReLAC;NDC+ELC;Generación;Biomasa;2047;;3232.178594493243;25.993861421994765;
ReLAC;NDC+ELC;Generación;Biomasa;2048;;3232.178594493243;25.993861421994765;
ReLAC;NDC+ELC;Generación;Biomasa;2049;;3232.178594493243;25.993861421994765;
ReLAC;NDC+ELC;Generación;Biomasa;2050;;3232.178594493243;25.993861421994765;
ReLAC;NDC+ELC;Generación;Eólico;2023;3732.519321895943;1514.9749798270072;52.12059044587925;
ReLAC;NDC+ELC;Generación;Eólico;2024;1453.1339495983025;1552.437892833414;53.375755804248385;
ReLAC;NDC+ELC;Generación;Eólico;2025;3242.7031748004874;1636.0446394414048;56.17242631752465;
ReLAC;NDC+ELC;Generación;Eólico;2026;3773.609742332899;1733.6082078523011;59.27156685331455;
ReLAC;NDC+ELC;Generación;Eólico;2027;4838.326712910155;1858.4377995052082;63.396435573897136;
ReLAC;NDC+ELC;Generación;Eólico;2028;7250.099500583975;2045.83343479615;69.37948094099357;
ReLAC;NDC+ELC;Generación;Eólico;2029;18045.38406341319;2509.7056399387075;85.74900528077346;
ReLAC;NDC+ELC;Generación;Eólico;2030;8859.41720393098;2737.7571247002775;93.60473311245896;
ReLAC;NDC+ELC;Generación;Eólico;2031;925.28;2742.910978077786;94.37073311245896;
ReLAC;NDC+ELC;Generación;Eólico;2032;1029.24;2750.3396314552942;95.32373311245895;
ReLAC;NDC+ELC;Generación;Eólico;2033;1080.1212;2758.917324832802;96.28033311245893;
ReLAC;NDC+ELC;Generación;Eólico;2034;1188.1409844909504;2769.961412133819;97.35230935964672;
ReLAC;NDC+ELC;Generación;Eólico;2035;578.475;2765.20595026189;97.87730935964673;
ReLAC;NDC+ELC;Generación;Eólico;2036;376.4;2755.1764883899596;98.22230935964673;
ReLAC;NDC+ELC;Generación;Eólico;2037;831.8199999999999;2756.6560265180315;98.96230935964674;
ReLAC;NDC+ELC;Generación;Eólico;2038;126.0;2740.0315646461017;99.08230935964674;
ReLAC;NDC+ELC;Generación;Eólico;2039;92.03999999999999;2722.551102774172;99.16230935964673;
ReLAC;NDC+ELC;Generación;Eólico;2040;892.32;2680.3936409022426;98.54540935964675;
ReLAC;NDC+ELC;Generación;Eólico;2041;221.49591202914263;2646.5020387029713;97.24188619813631;
ReLAC;NDC+ELC;Generación;Eólico;2042;492.3753509215195;2658.8114224760093;97.71532403556084;
ReLAC;NDC+ELC;Generación;Eólico;2043;2417.022986115657;2719.2369971289004;100.0393845991336;
ReLAC;NDC+ELC;Generación;Eólico;2044;1441.2510411399737;2755.2682731574005;101.42520290792203;
ReLAC;NDC+ELC;Generación;Eólico;2045;558.2548675750792;2769.224644846777;101.96198643443654;
ReLAC;NDC+ELC;Generación;Eólico;2046;244.2334111942763;2775.330480126634;102.19682625289258;
ReLAC;NDC+ELC;Generación;Eólico;2047;243.04797243607567;2781.4066794375362;102.4305262263888;
ReLAC;NDC+ELC;Generación;Eólico;2048;648.159777689784;2797.6106738797807;103.05375678185975;
ReLAC;NDC+ELC;Generación;Eólico;2049;749.2193674346053;2816.341158065646;103.77416001977764;
ReLAC;NDC+ELC;Generación;Eólico;2050;252.44569401381432;2822.6523004159912;104.0168962640217;
ReLAC;NDC+ELC;Generación;Fotovoltaica;2023;2014.0452159662968;803.8642426571781;62.957965743251336;
ReLAC;NDC+ELC;Generación;Fotovoltaica;2024;1087.5254211595543;828.4702798234127;64.54437060049766;
ReLAC;NDC+ELC;Generación;Fotovoltaica;2025;1955.4190818448808;873.1465408227341;67.63763691295524;
ReLAC;NDC+ELC;Generación;Fotovoltaica;2026;2526.5987754047237;930.7023667473474;71.53977603324358;
ReLAC;NDC+ELC;Generación;Fotovoltaica;2027;1831.0301331995508;972.2956091856471;74.30235368563733;
ReLAC;NDC+ELC;Generación;Fotovoltaica;2028;1915.066173841415;1015.8132975343443;77.20033417000893;
ReLAC;NDC+ELC;Generación;Fotovoltaica;2029;6311.095683807367;1162.7872333523958;88.72923535995554;
ReLAC;NDC+ELC;Generación;Fotovoltaica;2030;8375.833193706963;1355.9593950663977;102.98228971543492;
ReLAC;NDC+ELC;Generación;Fotovoltaica;2031;504.254;1353.3417330473696;103.9742897154349;
ReLAC;NDC+ELC;Generación;Fotovoltaica;2032;752.55;1356.658071028342;105.46928971543493;
ReLAC;NDC+ELC;Generación;Fotovoltaica;2033;124.28;1344.668409009314;105.68428971543491;
ReLAC;NDC+ELC;Generación;Fotovoltaica;2034;5484.571840114277;1468.4410107372612;114.78126285524655;
ReLAC;NDC+ELC;Generación;Fotovoltaica;2035;8655.9453349962;1679.8888112513828;129.10403444123062;
ReLAC;NDC+ELC;Generación;Fotovoltaica;2036;5449.789945103632;1811.4141539836369;138.6492205973269;
ReLAC;NDC+ELC;Generación;Fotovoltaica;2037;6580.261582695778;1979.9011898456813;150.35706602030444;
ReLAC;NDC+ELC;Generación;Fotovoltaica;2038;8211.291020357292;2195.2144193426825;167.11394214727596;
ReLAC;NDC+ELC;Generación;Fotovoltaica;2039;9812.87211089891;2460.7748274805067;188.3161594677632;
ReLAC;NDC+ELC;Generación;Fotovoltaica;2040;10143.775394852324;2745.1262034986653;210.73965024615123;
ReLAC;NDC+ELC;Generación;Fotovoltaica;2041;5781.172507630234;2921.2225869124172;222.9756763045122;
ReLAC;NDC+ELC;Generación;Fotovoltaica;2042;5377.918247187438;3087.7344828310643;233.8974373466025;
ReLAC;NDC+ELC;Generación;Fotovoltaica;2043;5155.57401290028;3247.832981414102;244.2331132926713;
ReLAC;NDC+ELC;Generación;Fotovoltaica;2044;5184.970393588174;3408.2787053793218;254.7787486663278;
ReLAC;NDC+ELC;Generación;Fotovoltaica;2045;2372.9738185980946;3478.917231643464;259.2422184646309;
ReLAC;NDC+ELC;Generación;Fotovoltaica;2046;1905.0122011840767;3531.221793620467;262.8476508186848;
ReLAC;NDC+ELC;Generación;Fotovoltaica;2047;2367.964112654695;3600.621279548292;268.3255247772613;
ReLAC;NDC+ELC;Generación;Fotovoltaica;2048;2649.4888360141113;3679.1198359181485;274.3098359044622;
ReLAC;NDC+ELC;Generación;Fotovoltaica;2049;1753.9407010928967;3733.4442573833635;277.8686471257148;
ReLAC;NDC+ELC;Generación;Fotovoltaica;2050;2330.301274291087;3796.006705553845;282.3955213962993;
ReLAC;NDC+ELC;Generación;Gas natural;2023;303.06934937668166;2245.44454156541;99.79753518068489;
ReLAC;NDC+ELC;Generación;Gas natural;2024;155.4899356986586;2251.0326400882186;100.04589511503194;
ReLAC;NDC+ELC;Generación;Gas natural;2025;5967.590881883078;2304.385251642811;102.41712229523604;
ReLAC;NDC+ELC;Generación;Gas natural;2026;1264.8988425688503;2342.332216919877;104.10365408532785;
ReLAC;NDC+ELC;Generación;Gas natural;2027;75.7202953423872;2344.6038257801483;104.2046144791177;
ReLAC;NDC+ELC;Generación;Gas natural;2028;2128.925586062516;2408.471593362024;107.04318192720105;
ReLAC;NDC+ELC;Generación;Gas natural;2029;773.6755860625161;2431.681860943899;108.0747493752844;
ReLAC;NDC+ELC;Generación;Gas natural;2030;148.17558606251552;2436.127128525775;108.27231682336776;
ReLAC;NDC+ELC;Generación;Gas natural;2031;783.75;2468.189628525775;109.69731682336776;
ReLAC;NDC+ELC;Generación;Gas natural;2032;457.5;2481.914628525775;110.30731682336776;
ReLAC;NDC+ELC;Generación;Gas natural;2033;45.0;2483.2646285257747;110.36731682336776;
ReLAC;NDC+ELC;Generación;Gas natural;2034;187.5;2488.8896285257747;110.61731682336776;
ReLAC;NDC+ELC;Generación;Gas natural;2035;337.5;2499.0146285257747;111.06731682336775;
ReLAC;NDC+ELC;Generación;Gas natural;2036;;2499.0146285257747;111.06731682336775;
ReLAC;NDC+ELC;Generación;Gas natural;2037;;2499.0146285257747;111.06731682336775;
ReLAC;NDC+ELC;Generación;Gas natural;2038;135.0;2503.064628525775;111.24731682336775;
ReLAC;NDC+ELC;Generación;Gas natural;2039;;2503.064628525775;111.24731682336775;
ReLAC;NDC+ELC;Generación;Gas natural;2040;135.0;2507.1146285257746;111.42731682336775;
ReLAC;NDC+ELC;Generación;Gas natural;2041;;2505.4271285257746;111.35231682336776;
ReLAC;NDC+ELC;Generación;Gas natural;2042;;2505.4271285257746;111.35231682336776;
ReLAC;NDC+ELC;Generación;Gas natural;2043;;2505.4271285257746;111.35231682336776;
ReLAC;NDC+ELC;Generación;Gas natural;2044;;2480.3846285257746;110.23931682336774;
ReLAC;NDC+ELC;Generación;Gas natural;2045;;2480.3846285257746;110.23931682336774;
ReLAC;NDC+ELC;Generación;Gas natural;2046;450.0;2493.8846285257746;110.83931682336774;
ReLAC;NDC+ELC;Generación;Gas natural;2047;;2493.8846285257746;110.83931682336774;
ReLAC;NDC+ELC;Generación;Gas natural;2048;;2493.8846285257746;110.83931682336774;
ReLAC;NDC+ELC;Generación;Gas natural;2049;;2493.8846285257746;110.83931682336774;
ReLAC;NDC+ELC;Generación;Gas natural;2050;;2493.8846285257746;110.83931682336774;
ReLAC;NDC+ELC;Generación;Geotérmica;2023;89.15743105022317;76.10423678190901;1.8377559195477255;
ReLAC;NDC+ELC;Generación;Geotérmica;2024;;76.10423678190901;1.8377559195477255;
ReLAC;NDC+ELC;Generación;Geotérmica;2025;23.1;76.544236781909;1.8487559195477254;
ReLAC;NDC+ELC;Generación;Geotérmica;2026;63.0;59.016236781909015;1.4516559195477252;
ReLAC;NDC+ELC;Generación;Geotérmica;2027;115.5;61.21623678190901;1.5066559195477254;
ReLAC;NDC+ELC;Generación;Geotérmica;2028;104.5;63.266236781909015;1.5516559195477253;
ReLAC;NDC+ELC;Generación;Geotérmica;2029;175.2;66.746236781909;1.6236559195477254;
ReLAC;NDC+ELC;Generación;Geotérmica;2030;1300.8577638602014;92.54828942686522;2.1612072356716308;
ReLAC;NDC+ELC;Generación;Geotérmica;2031;5174.806989218837;191.58765764157982;4.637191441039496;
ReLAC;NDC+ELC;Generación;Geotérmica;2032;9449.542205452994;373.30962313106045;9.18024057827651;
ReLAC;NDC+ELC;Generación;Geotérmica;2033;8096.377332144164;529.7613590179043;13.091533975447605;
ReLAC;NDC+ELC;Generación;Geotérmica;2034;3549.010630523716;598.6741867950637;14.814354669876593;
ReLAC;NDC+ELC;Generación;Geotérmica;2035;4696.853855498046;690.3201156828304;17.105502892070763;
ReLAC;NDC+ELC;Generación;Geotérmica;2036;5214.069974346239;792.5567818464823;19.661419546162055;
ReLAC;NDC+ELC;Generación;Geotérmica;2037;3474.5425545289513;861.02067454656;21.373016863664002;
ReLAC;NDC+ELC;Generación;Geotérmica;2038;4934.730551974936;957.2101112193311;23.777752780483276;
ReLAC;NDC+ELC;Generación;Geotérmica;2039;4480.590864364345;1046.3760985698652;26.006902464246632;
ReLAC;NDC+ELC;Generación;Geotérmica;2040;4853.196455416882;1143.440027678203;28.433500691955075;
ReLAC;NDC+ELC;Generación;Geotérmica;2041;7071.745871288011;1284.8749451039632;31.969373627599083;
ReLAC;NDC+ELC;Generación;Geotérmica;2042;6378.730626374776;1412.4495576314587;35.15873894078647;
ReLAC;NDC+ELC;Generación;Geotérmica;2043;7497.8085433514125;1562.4057284984872;38.907643212462176;
ReLAC;NDC+ELC;Generación;Geotérmica;2044;8098.050276017779;1724.3667340188426;42.95666835047106;
ReLAC;NDC+ELC;Generación;Geotérmica;2045;12520.733369541385;1974.7814014096705;49.217035035241764;
ReLAC;NDC+ELC;Generación;Geotérmica;2046;13711.963085741636;2249.020663124503;56.07301657811258;
ReLAC;NDC+ELC;Generación;Geotérmica;2047;15109.714652879169;2551.214956182086;63.62787390455217;
ReLAC;NDC+ELC;Generación;Geotérmica;2048;14960.77816786566;2850.4305195393995;71.108262988485;
ReLAC;NDC+ELC;Generación;Geotérmica;2049;15382.144701792144;3158.0734135752423;78.79933533938107;
ReLAC;NDC+ELC;Generación;Geotérmica;2050;16572.089946733413;3489.5152125099107;87.08538031274776;
ReLAC;NDC+ELC;Generación;Hidroeléctrica;2023;528.065857707022;9557.449991568046;184.9147619498523;
ReLAC;NDC+ELC;Generación;Hidroeléctrica;2024;838.6887764587062;9577.516069030436;185.27521872948216;
ReLAC;NDC+ELC;Generación;Hidroeléctrica;2025;1313.2830612890853;9608.898534678989;185.85506308295192;
ReLAC;NDC+ELC;Generación;Hidroeléctrica;2026;6090.791338243939;9754.203695622014;188.64091208818218;
ReLAC;NDC+ELC;Generación;Hidroeléctrica;2027;4842.876336143728;9869.779775054007;190.83924367682206;
ReLAC;NDC+ELC;Generación;Hidroeléctrica;2028;807.0;9889.029775054007;191.20924367682207;
ReLAC;NDC+ELC;Generación;Hidroeléctrica;2029;745.8164937431425;9906.815046588346;191.55330000051745;
ReLAC;NDC+ELC;Generación;Hidroeléctrica;2030;7286.464168393983;10080.751110782303;194.84351600687407;
ReLAC;NDC+ELC;Generación;Hidroeléctrica;2031;3239.595;10157.701110782304;196.38251600687406;
ReLAC;NDC+ELC;Generación;Hidroeléctrica;2032;3990.4230000000002;10252.326110782304;198.25581600687406;
ReLAC;NDC+ELC;Generación;Hidroeléctrica;2033;3625.065;10338.816110782303;199.78281600687404;
ReLAC;NDC+ELC;Generación;Hidroeléctrica;2034;3014.74;10410.131110782304;201.16081600687403;
ReLAC;NDC+ELC;Generación;Hidroeléctrica;2035;48.025;10411.261110782303;201.18341600687404;
ReLAC;NDC+ELC;Generación;Hidroeléctrica;2036;991.728;10434.541110782304;201.64901600687404;
ReLAC;NDC+ELC;Generación;Hidroeléctrica;2037;;10434.541110782304;201.64901600687404;
ReLAC;NDC+ELC;Generación;Hidroeléctrica;2038;;10434.541110782304;201.64901600687404;
ReLAC;NDC+ELC;Generación;Hidroeléctrica;2039;416.13;10444.241110782305;201.84301600687405;
ReLAC;NDC+ELC;Generación;Hidroeléctrica;2040;817.0;10463.241110782305;202.22301600687405;
ReLAC;NDC+ELC;Generación;Hidroeléctrica;2041;;10463.241110782305;202.22301600687405;
ReLAC;NDC+ELC;Generación;Hidroeléctrica;2042;;10463.241110782305;202.22301600687405;
ReLAC;NDC+ELC;Generación;Hidroeléctrica;2043;;10463.241110782305;202.22301600687405;
ReLAC;NDC+ELC;Generación;Hidroeléctrica;2044;;10463.241110782305;202.22301600687405;
ReLAC;NDC+ELC;Generación;Hidroeléctrica;2045;860.0;10483.241110782305;202.62301600687405;
ReLAC;NDC+ELC;Generación;Hidroeléctrica;2046;;10482.981110782304;202.61901600687403;
ReLAC;NDC+ELC;Generación;Hidroeléctrica;2047;;10482.981110782304;202.61901600687403;
ReLAC;NDC+ELC;Generación;Hidroeléctrica;2048;;10482.981110782304;202.61901600687403;
ReLAC;NDC+ELC;Generación;Hidroeléctrica;2049;;10482.981110782304;202.61901600687403;
ReLAC;NDC+ELC;Generación;Hidroeléctrica;2050;;10482.981110782304;202.61901600687403;
ReLAC;NDC+ELC;Generación;No Renovable;2023;;991.8840000000001;16.5314;
ReLAC;NDC+ELC;Generación;No Renovable;2024;;991.8840000000001;16.5314;
ReLAC;NDC+ELC;Generación;No Renovable;2025;;886.266;14.771099999999999;
ReLAC;NDC+ELC;Generación;No Renovable;2026;;864.966;14.416099999999998;
ReLAC;NDC+ELC;Generación;No Renovable;2027;;831.966;13.866100000000001;
ReLAC;NDC+ELC;Generación;No Renovable;2028;1410.4413420744124;766.9602309824331;12.782670516373884;
ReLAC;NDC+ELC;Generación;No Renovable;2029;;734.9202309824329;12.248670516373883;
ReLAC;NDC+ELC;Generación;No Renovable;2030;;712.7202309824331;11.878670516373882;
ReLAC;NDC+ELC;Generación;No Renovable;2031;;687.5682309824331;11.459470516373882;
ReLAC;NDC+ELC;Generación;No Renovable;2032;;684.868230982433;11.414470516373884;
ReLAC;NDC+ELC;Generación;No Renovable;2033;;684.868230982433;11.414470516373884;
ReLAC;NDC+ELC;Generación;No Renovable;2034;123.75934001806534;632.3012382845586;10.53835397140931;
ReLAC;NDC+ELC;Generación;No Renovable;2035;;632.3012382845586;10.53835397140931;
ReLAC;NDC+ELC;Generación;No Renovable;2036;;632.3012382845586;10.53835397140931;
ReLAC;NDC+ELC;Generación;No Renovable;2037;;632.3012382845586;10.53835397140931;
ReLAC;NDC+ELC;Generación;No Renovable;2038;;632.3012382845586;10.53835397140931;
ReLAC;NDC+ELC;Generación;No Renovable;2039;;631.1012382845586;10.51835397140931;
ReLAC;NDC+ELC;Generación;No Renovable;2040;;631.1012382845586;10.51835397140931;
ReLAC;NDC+ELC;Generación;No Renovable;2041;;631.1012382845586;10.51835397140931;
ReLAC;NDC+ELC;Generación;No Renovable;2042;;631.1012382845586;10.51835397140931;
ReLAC;NDC+ELC;Generación;No Renovable;2043;;626.1212382845587;10.435353971409311;
ReLAC;NDC+ELC;Generación;No Renovable;2044;;624.3212382845586;10.40535397140931;
ReLAC;NDC+ELC;Generación;No Renovable;2045;;624.3212382845586;10.40535397140931;
ReLAC;NDC+ELC;Generación;No Renovable;2046;;624.3212382845586;10.40535397140931;
ReLAC;NDC+ELC;Generación;No Renovable;2047;422.48807286433527;608.7470012616475;10.14578335436079;
ReLAC;NDC+ELC;Generación;No Renovable;2048;;608.7470012616475;10.14578335436079;
ReLAC;NDC+ELC;Generación;No Renovable;2049;;608.7470012616475;10.14578335436079;
ReLAC;NDC+ELC;Generación;No Renovable;2050;;608.7470012616475;10.14578335436079;
ReLAC;NDC+ELC;Generación;Nuclear;2023;;918.0500000000002;5.353;
ReLAC;NDC+ELC;Generación;Nuclear;2024;;918.0500000000002;5.353;
ReLAC;NDC+ELC;Generación;Nuclear;2025;;918.0500000000002;5.353;
ReLAC;NDC+ELC;Generación;Nuclear;2026;;918.0500000000002;5.353;
ReLAC;NDC+ELC;Generación;Nuclear;2027;;918.0500000000002;5.353;
ReLAC;NDC+ELC;Generación;Nuclear;2028;6753.6;1122.0500000000002;6.553000000000001;
ReLAC;NDC+ELC;Generación;Nuclear;2029;7907.34;1360.9;7.958;
ReLAC;NDC+ELC;Generación;Nuclear;2030;;1360.9;7.958;
ReLAC;NDC+ELC;Generación;Nuclear;2031;;1360.9;7.958;
ReLAC;NDC+ELC;Generación;Nuclear;2032;192.3570235084556;1365.9471511206038;7.986840863546307;
ReLAC;NDC+ELC;Generación;Nuclear;2033;454.3982419334672;1377.945776877063;8.055404439297503;
ReLAC;NDC+ELC;Generación;Nuclear;2034;439.25436748633655;1389.6188489644876;8.1221077083685;
ReLAC;NDC+ELC;Generación;Nuclear;2035;434.1341890374927;1401.2302631600496;8.188458646628854;
ReLAC;NDC+ELC;Generación;Nuclear;2036;422.9053891904173;1412.6147763135573;8.25351300750604;
ReLAC;NDC+ELC;Generación;Nuclear;2037;415.85927962925706;1423.8827560514446;8.317901463151113;
ReLAC;NDC+ELC;Generación;Nuclear;2038;410.971819204158;1435.091544213144;8.381951681217965;
ReLAC;NDC+ELC;Generación;Nuclear;2039;407.81973459109486;1446.288000796471;8.44593143312269;
ReLAC;NDC+ELC;Generación;Nuclear;2040;415.18141276611647;1457.7625344720977;8.511500196983416;
ReLAC;NDC+ELC;Generación;Nuclear;2041;418.4163028709584;1469.3264720909256;8.577579840519574;
ReLAC;NDC+ELC;Generación;Nuclear;2042;419.8664260214032;1480.930487339464;8.643888499082651;
ReLAC;NDC+ELC;Generación;Nuclear;2043;430.1734551830353;1492.8193620484076;8.7118249259909;
ReLAC;NDC+ELC;Generación;Nuclear;2044;436.643235392716;1504.887044643753;8.780783112250017;
ReLAC;NDC+ELC;Generación;Nuclear;2045;606.0629739752513;1522.0594021266675;8.879745585464956;
ReLAC;NDC+ELC;Generación;Nuclear;2046;901.9880150955945;1548.148670677402;9.031120994949761;
ReLAC;NDC+ELC;Generación;Nuclear;2047;897.5790600770604;1574.0865955284244;9.181573297710681;
ReLAC;NDC+ELC;Generación;Nuclear;2048;904.8047589943633;1600.2283966030259;9.333198862071043;
ReLAC;NDC+ELC;Generación;Nuclear;2049;923.3114562730077;1626.8928804352167;9.4878333315543;
ReLAC;NDC+ELC;Generación;Nuclear;2050;943.9045720528873;1654.162668600093;9.645998155760203;
ReLAC;NDC+ELC;Generación;Térmica no renovable;2023;3875.2504943628333;1040.9301422432418;49.56810201158294;
ReLAC;NDC+ELC;Generación;Térmica no renovable;2024;523.3024111755088;1049.7925217873428;49.99012008511157;
ReLAC;NDC+ELC;Generación;Térmica no renovable;2025;1513.5305507191158;1075.4248940172633;51.21070923891731;
ReLAC;NDC+ELC;Generación;Térmica no renovable;2026;274.10736405492673;1080.067034860129;51.431763564768055;
ReLAC;NDC+ELC;Generación;Térmica no renovable;2027;1162.7877974093308;993.0143088485131;47.28639565945301;
ReLAC;NDC+ELC;Generación;Térmica no renovable;2028;744.0;995.5343088485129;47.406395659453004;
ReLAC;NDC+ELC;Generación;Térmica no renovable;2029;377.79971747400015;999.11432987025;47.57687285096429;
ReLAC;NDC+ELC;Generación;Térmica no renovable;2030;615.060038117706;1009.5306692254694;48.07288901073664;
ReLAC;NDC+ELC;Generación;Térmica no renovable;2031;150.42803462516784;1009.3692407796053;48.06520194188597;
ReLAC;NDC+ELC;Generación;Térmica no renovable;2032;148.16712781326984;994.1125227828944;47.338691561090215;
ReLAC;NDC+ELC;Generación;Térmica no renovable;2033;195.0023039232245;997.4149811557878;47.49595148360895;
ReLAC;NDC+ELC;Generación;Térmica no renovable;2034;72.59476872117017;932.2214086905818;44.39149565193247;
ReLAC;NDC+ELC;Generación;Térmica no renovable;2035;74.18723351911613;933.4778053872765;44.45132406606079;
ReLAC;NDC+ELC;Generación;Térmica no renovable;2036;75.78952834667857;934.7613377221799;44.51244465343714;
ReLAC;NDC+ELC;Generación;Térmica no renovable;2037;77.39182317424155;936.0720056952921;44.57485741406153;
ReLAC;NDC+ELC;Generación;Térmica no renovable;2038;78.99411800180496;933.1888093066129;44.437562347933955;
ReLAC;NDC+ELC;Generación;Térmica no renovable;2039;275.9588361019297;934.2923057244683;44.49010979640325;
ReLAC;NDC+ELC;Generación;Térmica no renovable;2040;402.1334527013553;941.1026303266686;44.8144109679366;
ReLAC;NDC+ELC;Generación;Térmica no renovable;2041;83.82066254372593;942.5221738052318;44.882008276439606;
ReLAC;NDC+ELC;Generación;Térmica no renovable;2042;85.42295737128931;943.9688529220035;44.95089775819065;
ReLAC;NDC+ELC;Generación;Térmica no renovable;2043;87.02033718404155;945.4425844388301;45.0210754494681;
ReLAC;NDC+ELC;Generación;Térmica no renovable;2044;118.37280198199018;946.9432851175574;45.09253738655035;
ReLAC;NDC+ELC;Generación;Térmica no renovable;2045;90.83802308744461;948.4816709924254;45.16579385678216;
ReLAC;NDC+ELC;Generación;Térmica no renovable;2046;101.76538160946707;950.2051169712954;45.24786271291883;
ReLAC;NDC+ELC;Generación;Térmica no renovable;2047;118.58456228406749;952.213403913203;45.34349542443824;
ReLAC;NDC+ELC;Generación;Térmica no renovable;2048;138.72629296919922;954.5628008102619;45.45537146715533;
ReLAC;NDC+ELC;Generación;Térmica no renovable;2049;131.46190108226673;956.7891717156873;45.56138912931845;
ReLAC;NDC+ELC;Generación;Térmica no renovable;2050;129.69741076602963;958.9856601238218;45.665983815420084;
ReLAC;NDC+ELC;Interconexiones;No generacion;2023;;37.5971616;21.702;125.17578921748625
ReLAC;NDC+ELC;Interconexiones;No generacion;2024;;37.5971616;21.702;67.52405873525484
ReLAC;NDC+ELC;Interconexiones;No generacion;2025;;37.5971616;21.702;66.8397841781355
ReLAC;NDC+ELC;Interconexiones;No generacion;2026;189.73885377758023;38.77494908788086;22.305560443960456;179.97238686815467
ReLAC;NDC+ELC;Interconexiones;No generacion;2027;394.2409320845348;41.34531020076425;23.594971839749142;182.11896456721854
ReLAC;NDC+ELC;Interconexiones;No generacion;2028;375.4573676365126;42.65940497665672;24.237898775721455;225.08472925338717
ReLAC;NDC+ELC;Interconexiones;No generacion;2029;546.8635618840618;45.32120579778445;25.762027139733153;291.53135175532066
ReLAC;NDC+ELC;Interconexiones;No generacion;2030;29.502988572533443;50.42550160130725;28.245213850976235;221.63007860840665
ReLAC;NDC+ELC;Interconexiones;No generacion;2031;3798.970148782185;64.21125183158962;34.350054161135226;499.7623503441292
ReLAC;NDC+ELC;Interconexiones;No generacion;2032;4584.3732824099725;81.78350736922121;42.01515866705127;782.5405358611135
ReLAC;NDC+ELC;Interconexiones;No generacion;2033;5620.09041665915;102.44713998221742;51.23318171413327;1186.7601570288218
ReLAC;NDC+ELC;Interconexiones;No generacion;2034;6923.857415804493;126.82004933146692;62.26138388933796;1566.486124512344
ReLAC;NDC+ELC;Interconexiones;No generacion;2035;10187.58206461184;162.6744087915254;78.50628385006641;2174.8111338121353
ReLAC;NDC+ELC;Interconexiones;No generacion;2036;8753.08301676714;193.30998298154194;91.63096937600909;2658.8775336828835
ReLAC;NDC+ELC;Interconexiones;No generacion;2037;10049.524254601654;228.4830918510037;106.82728298622216;3193.3471838523615
ReLAC;NDC+ELC;Interconexiones;No generacion;2038;8695.92218453918;258.91859155175626;120.04753412492292;3651.4680145413126
ReLAC;NDC+ELC;Interconexiones;No generacion;2039;8238.357762550468;287.7526066962467;132.72816164515203;4088.1266268491013
ReLAC;NDC+ELC;Interconexiones;No generacion;2040;8412.664890805445;320.2854655415768;146.50498504930948;4550.520436732891
ReLAC;NDC+ELC;Interconexiones;No generacion;2041;11883.693043427538;361.8781282335631;164.59196159444028;5178.481046469616
ReLAC;NDC+ELC;Interconexiones;No generacion;2042;13109.180490519992;407.7599784356502;184.52804215089438;5881.543976662393
ReLAC;NDC+ELC;Interconexiones;No generacion;2043;12641.654736324737;452.0054949800372;203.51842853552134;6540.859164126782
ReLAC;NDC+ELC;Interconexiones;No generacion;2044;14064.024720179616;501.2292571022897;224.87324749707452;7272.92464430948
ReLAC;NDC+ELC;Interconexiones;No generacion;2045;15198.134801407476;554.4223812153011;247.99680408664506;8054.544910810578
ReLAC;NDC+ELC;Interconexiones;No generacion;2046;16415.244054691128;611.8753675257274;273.01802315783266;8916.010079949012
ReLAC;NDC+ELC;Interconexiones;No generacion;2047;16662.43920736565;670.1935311280483;298.4325129647947;9783.436244490944
ReLAC;NDC+ELC;Interconexiones;No generacion;2048;17842.20934877559;732.6408771036928;325.6777611638121;10703.880396277957
ReLAC;NDC+ELC;Interconexiones;No generacion;2049;19307.43042790438;800.2164555200583;355.0920908755947;11706.784032990165
ReLAC;NDC+ELC;Interconexiones;No generacion;2050;20140.59217222589;870.708072104572;385.8279734407417;12744.185445127112
ReLAC;NDC+ELC;Transmisión;No generacion;2023;7.0899085970572;389.43075291528936;193.34316233193226;
ReLAC;NDC+ELC;Transmisión;No generacion;2024;4.0227424029428205;389.46427546999996;193.37900000000008;
