REGION,TECHNOLOGY,VALUE
GLOBAL,TRNNLIURYXX,31.536
GLOBAL,TRNRPOARGXX,31.536
GLOBAL,TRNRPOBOLXX,31.536
GLOBAL,TRNRPOBRAXX,31.536
GLOBAL,TRNRPOBRBXX,31.536
GLOBAL,TRNRPOCHLXX,31.536
GLOBAL,TRNRPOCOLXX,31.536
GLOBAL,TRNRPOCRIXX,31.536
GLOBAL,TRNRPODOMXX,31.536
GLOBAL,TRNRPOECUXX,31.536
GLOBAL,TRNRPOGTMXX,31.536
GLOBAL,TRNRPOHNDXX,31.536
GLOBAL,TRNRPOHTIXX,31.536
GLOBAL,TRNRPOMEXXX,31.536
GLOBAL,TRNRPONICXX,31.536
GLOBAL,TRNRPOPANXX,31.536
GLOBAL,TRNRPOPERXX,31.536
GLOBAL,TRNRPOPRYXX,31.536
GLOBAL,TRNRPOSLVXX,31.536
GLOBAL,TRNRPOURYXX,31.536
